POP_2018	PROCOM	PRO_COM_110	SUP	SUP_URB
2034	009005	9005	11,296600000000002	1,9707921277922
2032	028043	28043	11,4736	1,1096938672345
2031	041023	41023	40,0749	0,7874619273635299
2031	103071	103071	93,76780000000001	1,5459875189049999
2030	044073	44073	30,2101	0,99964043078144
2028	005059	5059	13,5028	1,9109316479660101
2027	001009	1009	7,4861	1,3500222854157
2026	001222	1222	9,704	1,7892200350395
2026	003065	3065	9,2148	1,703565031204
2026	004132	4132	25,2748	0,8675826279777911
2024	046019	46019	57,283199999999994	1,70317643401925
2024	057051	57051	22,3819	0,8364646615114999
2023	020064	20064	26,273400000000002	1,72076326467109
2023	031021	31021	9,0282	0,8367728275671
2022	034004	34004	131,7066	1,81221076018125
2020	091093	91093	52,015100000000004	0,8347642685248999
2019	021055	21055	12,24	0,68032904259861
2019	065070	65070	33,4429	0,88150833877353
2019	065102	65102	2,6706	0,61907040159
2018	076033	76033	116,30760000000001	0,3741575578499
2017	062021	62021	19,718	0,6045382055099
2017	071041	71041	89,3983	0,4553489579331
2017	091064	91064	61,1775	0,9184401445674
2017	103003	103003	1,5995	1,0201169631505
2015	022238	22238	53,716499999999996	1,25889575159679
2013	023009	23009	17,9949	1,41720297065674
2013	030097	30097	18,3978	1,3900034331158
2013	069084	69084	5,7078999999999995	0,775632306289914
2012	014010	14010	27,707399999999996	1,158862751424
2011	003135	3135	34,899699999999996	2,91725323438839
2011	004085	4085	24,9309	1,1271210435494199
2011	030131	30131	54,551700000000004	1,70067036958867
2010	006140	6140	33,007600000000004	1,50664385394863
2008	022188	22188	64,7483	0,65575684735864
2008	028084	28084	31,9191	1,671808934929
2008	029050	29050	11,7259	1,39083668303219
2002	019046	19046	17,1015	1,1522097228911299
2001	004176	4176	9,030800000000001	1,6765184037896401
2000	025008	25008	43,5075	0,90775961674936
2000	051015	51015	102,3293	1,61972037879303
1999	045015	45015	44,4513	1,31862320280884
1998	014070	14070	15,013699999999998	0,98121699284482
1997	041049	41049	48,1982	0,82693747916714
1997	081023	81023	9,103	0,5906639431987
1996	022191	22191	28,3015	0,84786505821665
1996	097040	97040	26,0335	0,6554349037538
1995	017118	17118	22,1578	0,899058287123
1995	078125	78125	11,693599999999998	2,1059746693444
1994	076094	76094	43,3635	0,2873348792917
1993	010039	10039	47,7254	1,4271992095015
1993	012045	12045	20,7878	1,9841601351602
1993	097065	97065	21,784200000000002	0,8656386160290199
1992	005087	5087	11,003699999999998	0,84914049245681
1992	042033	42033	10,6307	0,55656131551155
1991	055006	55006	10,5122	0,69235596471809
1989	098043	98043	8,4969	1,0708504291358
1988	006018	6018	39,3983	1,60402856636657
1987	001305	1305	25,687199999999997	1,4485141734814
1987	044064	44064	60,6329	0,67262934762148
1987	109040	109040	11,9331	0,5352170315861
1986	004100	4100	3,8083	0,7555584317492001
1986	016083	16083	7,3491	1,0046379894283
1986	064023	64023	11,689	0,71164493003319
1986	069030	69030	14,9642	1,3842785231544
1985	009027	9027	66,8151	1,8480213928207
1984	011029	11029	137,5905	1,0790546413625
1983	004079	4079	127,3082	1,36464717881097
1982	002152	2152	28,4263	1,5007488718037
1982	055028	55028	13,6031	0,5219846288562
1981	017100	17100	6,8942	0,653679183474
1980	006162	6162	12,168299999999999	1,43908350191796
1980	016021	16021	2,0744	0,7142247931777
1979	016094	16094	4,1453	0,6881871793028
1979	021099	21099	38,1256	0,6164397054825
1978	103057	103057	34,1633	0,8512485352534
1976	019054	19054	6,1917	0,8571474847751
1976	021058	21058	51,0964	1,29743463970735
1976	056016	56016	17,4113	0,7401497253859001
1975	056043	56043	26,605500000000003	0,4238323705304
1973	028031	28031	19,7572	1,5198255222048
1970	014032	14032	62,7937	1,28407370267978
1970	098052	98052	6,746	0,5620295886661
1969	058071	58071	17,0963	0,9671863163875
1969	086008	86008	95,04790000000001	0,4374780681813
1968	061011	61011	6,0172	0,57121811083013
1968	111086	92081	76,3883	0,77344912108834
1966	049011	49011	5,8591	1,103744346214133
1966	078013	78013	23,9787	1,8218364803907399
1963	043016	43016	47,9098	0,6278204247549
1962	017063	17063	82,6058	1,2659690101882
1962	018113	18113	25,1063	1,138020731249232
1962	056037	56037	86,14139999999999	1,0575435336579
1961	006075	6075	27,0579	1,10760081731449
1961	050010	50010	45,5203	1,03825458620205
1961	075094	75094	9,9547	0,796598754895
1959	102050	102050	23,4553	0,90361179611247
1958	017182	17182	10,4398	0,7224103628713
1957	006049	6049	13,9772	1,4530178802259
1957	043036	43036	15,646099999999999	0,709506343661
1957	065115	65115	23,785500000000003	0,591419544234
1956	004210	4210	18,1122	0,61404752944762
1956	017203	17203	11,2239	1,3827722799922002
1956	019083	19083	27,3336	1,5681825074258
1956	021085	21085	31,9236	0,7451840295858501
1956	042040	42040	9,4063	0,54739908793547
1955	013040	13040	2,6757	0,31081078752688
1955	082002	82002	59,6984	0,4372376346289
1954	085014	85014	38,2739	0,4211692470087
1951	018139	18139	22,421100000000003	1,07238355349061
1951	089003	89003	57,8318	0,4542441641357
1950	012104	12104	4,540299999999999	1,08405202529479
1950	082008	82008	24,4714	0,30032337631
1949	096058	96058	38,5157	1,85099706382572
1948	001203	1203	29,8459	1,147800115675
1946	006168	6168	15,289100000000001	0,8457593525682
1946	065029	65029	45,555299999999995	0,46202952254736995
1945	001253	1253	16,576900000000002	1,3501250640215
1945	062050	62050	24,1541	0,5620060416244
1944	037026	37026	36,5578	0,87010954898097
1943	075033	75033	14,0435	1,020398202902
1941	017121	17121	6,544	1,309042560083
1933	002011	2011	41,806400000000004	1,3980665006322
1933	017082	17082	22,8931	1,8759585831868
1932	014050	14050	84,2546	0,78433861229392
1931	076015	76015	106,39569999999999	0,4376748982721
1929	094021	94021	23,173099999999998	0,60880879925342
1928	091103	105004	33,3895	1,31920302255453
1927	064048	64048	20,6844	0,98557840653826
1925	083079	83079	26,141	0,45703971135954
1924	018107	18107	18,8066	1,0212118969534
1924	055014	55014	15,0884	0,3875568690381
1923	023032	23032	16,1027	0,8665197863919
1922	061080	61080	23,1316	0,5502407325998
1922	076028	76028	70,0184	0,76605317306158
1922	111095	92091	61,7519	0,45589619232990003
1921	012052	12052	2,9838999999999998	0,72789042751647
1920	022035	22035	10,199	0,495604558534164
1920	042026	42026	24,3857	0,7932232905147
1919	017180	17180	5,7735	1,7230636012333
1918	109004	109004	12,211400000000001	0,7456442916756999
1916	102018	102018	21,6696	1,8157269885475
1914	064077	64077	23,9087	0,4354348860642
1913	043004	43004	16,0548	1,0768706559234
1913	058066	58066	23,3932	0,6291316686646
1913	078061	78061	21,4633	0,9269536392716
1913	083001	83001	62,935500000000005	0,3579557990325
1912	019090	19090	16,2147	1,56693778701335
1911	068038	68038	16,3975	0,7637653457806
1910	070075	70075	61,373599999999996	0,8782812099831601
1910	098051	98051	10,533299999999999	0,7595884704117101
1909	066087	66087	16,4921	1,051317162310828
1909	078107	78107	30,660500000000003	1,3632417473762
1908	071052	71052	116,137	0,20878091520337
1907	022039	22039	67,0219	1,35671661229022
1907	058070	58070	7,3251	1,0501568878301
1907	060027	60027	14,5179	0,8196782415053
1906	014051	14051	2,8989	0,885033864133
1906	021092	21092	80,4157	0,78709756627898
1906	102014	102014	28,6325	0,69657114462019
1905	010021	10021	20,5255	1,04197221588147
1905	015061	15061	3,3176	0,7502355776698
1905	024117	24117	23,2253	0,87507787881828
1905	058041	58041	15,043399999999998	0,7262495021451001
1903	018109	18109	9,3013	1,7871423126243
1903	064039	64039	7,1257	0,6037175795876
1902	090042	90042	94,8562	0,622677998569
1901	025019	25019	52,8015	1,71357722890913
1901	060067	60067	18,0192	1,11964614267715
1901	067009	67009	16,7374	0,31549926230369996
1900	013134	13134	1,6044999999999998	0,7972506724212
1899	060002	60002	13,4664	0,5500663987366701
1896	097052	97052	3,0584	0,8948840210294
1895	014046	14046	99,74520000000001	1,12115115163677
1895	048025	48025	59,28939999999999	0,5450946806740999
1890	067002	67002	13,921199999999999	0,7358506640743001
1890	078075	78075	12,273299999999999	1,3307717838688
1890	082077	82077	26,9005	0,439940186671
1887	003122	3122	12,126199999999999	1,025768404573
1887	021066	21066	6,692200000000001	0,6411117435013001
1886	017050	17050	32,302800000000005	1,0351841396571
1885	001060	1060	20,1253	0,7184618332987001
1885	025063	25063	40,64	1,1953596104438
1885	067007	67007	30,875100000000003	0,38235292056824
1884	026079	26079	18,2277	1,18929556004199
1881	001225	1225	10,687899999999999	1,1990170453074471
1881	091072	105014	77,7462	0,904501325641
1879	078063	78063	57,0818	0,6329683907899499
1878	098053	98053	27,019000000000002	0,8782708139451
1877	052010	52010	141,6183	0,7985487730672101
1877	064076	64076	6,9313	0,4144146644142
1877	075074	75074	8,7761	1,155730591944
1876	036016	36016	95,4604	1,4564016178423498
1875	005028	5028	23,1789	0,88300189137656
1875	024101	24101	15,812100000000001	1,294747488385
1875	030067	30067	57,904700000000005	1,3227409590421
1874	040036	40036	50,5588	0,6560058934469
1873	042031	42031	19,4608	1,1760383965035999
1873	055012	55012	69,5872	0,94671306091653
1873	090081	104005	31,3031	1,45148273926622
1872	068007	68007	84,9908	1,00119939982988
1872	079118	79118	21,433600000000002	1,0296661519272
1871	028052	28052	15,2479	2,1842015731712
1869	016241	16241	5,1596	0,9504393076748
1869	098060	98060	13,498800000000001	0,6299935335544
1869	111087	92082	12,7939	0,2966459679591
1868	001132	1132	7,936699999999999	1,4191502474745998
1867	030011	30011	16,008699999999997	1,67147738478039
1866	070021	70021	35,9061	0,5165132518599
1866	102012	102012	18,8398	1,0130241444058
1865	025051	25051	61,616499999999995	1,33784031462943
1865	037013	37013	45,2612	2,15646392865205
1865	061008	61008	15,6784	0,89817666523773
1864	016174	16174	10,9558	0,606723330221
1864	090036	104014	135,0717	0,5215961504812
1863	034012	34012	165,6999	2,6025404317004703
1861	065038	65038	31,6171	0,58618435044101
1860	040050	40050	117,8968	1,6205079299298901
1860	082039	82039	24,141399999999997	0,30926557345185
1859	065069	65069	17,189	0,451116514021
1858	006029	6029	28,4667	1,1888988482062601
1857	003157	3157	9,8719	1,2140920392892
1855	095082	95082	124,7533	1,0099258009226
1853	021114	21114	43,9507	0,34816969618436
1853	064003	64003	43,6492	1,2060770867377
1853	078002	78002	14,4539	1,5555622663306
1853	090002	104003	197,9923	0,9241914200514
1852	006191	--	17,1266	1,2118034565590998
1852	019017	19017	9,1936	0,7214523207878001
1852	035042	35042	53,373599999999996	2,2243613096877
1851	076058	76058	69,842	0,5811823589986
1850	029019	29019	31,8587	1,37959358728695
1850	064031	64031	6,3991	0,5030631053809
1849	015246	15246	4,4279	0,3546934665507
1846	022213	22213	95,63959999999999	0,7846018474919
1845	006185	6185	16,5565	1,3274237505416
1842	012028	12028	4,7281	1,1347860504345
1841	078131	78131	47,6258	0,43497566073111
1841	098047	98047	8,9658	0,8091871319813
1840	001231	1231	4,952	0,9570488913086
1840	062034	62034	24,4925	0,385500702704
1839	037010	37010	96,6027	1,7758974426998
1838	071014	71014	31,9326	0,7784405604379
1837	028005	28005	12,515999999999998	1,2013513203881
1836	045002	45002	73,9362	1,37327649713388
1832	003070	3070	3,7543	1,079487423417
1832	022136	22136	162,3271	1,16981016752813
1830	026094	26094	9,4962	0,9145493934491
1829	055024	55024	27,531399999999998	0,7515962011684
1828	076008	76008	42,148999999999994	1,46886503867217
1826	065147	65147	8,4618	0,73913148269319
1825	001126	1126	12,035499999999999	0,8054117293856999
1821	003103	3103	8,2652	1,4072515300907
1821	054020	54020	17,4283	0,8070241313764
1821	075008	75008	6,7447	0,602857847895
1820	021094	21094	20,718000000000004	0,5085723372897
1820	071042	71042	72,4794	0,39361861389623
1820	082037	82037	113,34819999999999	0,4716914403844
1819	041002	41002	103,11370000000001	0,74636163192464
1819	073023	73023	6,1453999999999995	0,4641980679552
1819	090008	90008	94,4475	0,6720385785091
1818	007027	7027	68,1208	0,7609997338127
1818	016161	16161	4,4799	0,6847267524342
1818	096019	96019	23,7823	0,75090138213015
1817	085008	85008	13,070699999999999	0,2570069390221
1815	066046	66046	58,4045	1,6129987546949
1814	014043	14043	4,1455	0,8462138352619001
1814	079017	79017	25,0506	1,033484799637
1813	006017	6017	17,5939	0,7406735688164301
1811	030056	30056	85,8046	0,6155243568253
1811	062039	62039	17,590999999999998	0,77802558588514
1811	080037	80037	14,718900000000001	0,33432326699772
1810	028097	28097	22,247600000000002	1,4415464305673
1810	056009	56009	39,6454	0,7434980243404
1810	079003	79003	9,883099999999999	0,397151824692
1808	094026	94026	34,3517	1,75701066171214
1807	018189	18189	37,192	0,70205786340667
1807	022244	22244	40,7139	0,7018858586092
1807	077001	77001	90,36840000000001	0,2524303708504
1805	013009	13009	3,2451	1,00701681328227
1803	001071	1071	13,1597	0,867995551027
1803	055015	55015	39,3815	1,0330103355315599
1799	016200	16200	11,757200000000001	0,97659363109563
1798	064068	64068	4,6256	0,4850427779147
1796	055008	55008	45,7852	1,101624397955
1796	066064	66064	38,9999	1,0369328608891
1796	068026	68026	13,7623	0,4402168639006
1795	012101	12101	5,4817	0,878480546307
1793	078082	78082	35,875	0,7682973768484
1792	063029	63029	2,4494	0,7160301459027
1791	001211	1211	6,665900000000001	1,0815273147248
1791	024114	24114	25,8114	0,94588912689013
1790	093047	93047	28,3794	1,746026663471
1787	001064	1064	11,4734	1,253520918905
1784	069092	69092	27,528299999999998	0,9474317429198
1783	046010	46010	48,528800000000004	0,8885294002745799
1783	095031	95031	40,5011	0,584589928537
1781	028049	28049	13,7651	1,79740161043883
1780	009033	9033	2,7242	0,8554876330116
1780	066093	66093	134,6788	0,7488817369689
1780	084022	84022	18,6323	0,3831229420395
1780	098045	98045	12,2654	1,2403985230048
1779	079122	79122	17,1715	0,92587260749431
1778	061065	61065	31,8931	1,4893031503956
1778	091047	91047	73,8049	0,6617871371220999
1776	001242	1242	15,8619	0,98512604631081
1774	007043	7043	18,76	1,019458912422288
1774	024065	24065	13,573699999999999	0,8152872250516001
1774	101027	101027	45,633	0,8628592561995
1773	030137	30137	28,9395	2,054404911817
1773	079080	79080	11,7401	1,7123412798397
1772	019051	19051	22,29	1,15641931095636
1772	064020	64020	28,0942	0,8125320996673
1770	098003	98003	8,1304	0,3966061032455
1769	019020	19020	5,402	0,7365295611128
1769	055002	55002	82,61370000000001	0,56852272961565
1769	065091	65091	23,8142	1,0160875106235001
1769	070030	70030	28,7733	0,3898953890354
1768	060080	60080	54,322700000000005	1,8433719264127
1767	034035	34035	73,1363	2,02833706851846
1767	044005	44005	23,194699999999997	0,3375978096984
1766	095035	95035	15,9656	0,827546947278
1766	097078	97078	2,6291	0,5661235516212
1764	017108	17108	8,488999999999999	0,94979637884771
1764	066009	66009	78,4877	1,00525814598107
1763	018009	18009	13,338199999999999	0,6051471411999001
1763	067033	67033	11,0984	0,6140793207887
1763	102049	102049	15,773800000000001	1,7099658054504001
1762	029032	29032	17,584500000000002	1,01325907439002
1761	016168	16168	5,5898	1,06988724746747
1760	019037	19037	5,7578	0,7281967729208341
1759	068014	68014	31,0964	0,97972750795627
1758	004086	4086	16,442	0,9835980561057001
1758	043006	43006	29,222199999999997	0,77410792547682
1757	009055	9055	100,6576	2,96998048430288
1753	021096	21096	42,162	0,64769986632442
1749	025059	25059	90,0599	1,0363612810236
1749	095053	95053	57,8536	0,6868019463529
1748	042020	42020	73,1555	1,5700387114782801
1747	111069	92061	36,1635	0,549708732151
1746	078073	78073	38,238	0,7452310403478
1746	098039	98039	10,7303	0,7323806546879
1745	005013	5013	12,788599999999999	0,9311861297232
1744	013248	13248	18,7869	1,21723366088844
1744	021082	21082	75,9439	1,07770808003494
1744	030007	30007	33,2377	1,7188549617656501
1742	020059	20059	16,9396	0,9198757433425111
1742	022226	22226	35,7472	0,9436632641449
1742	058002	58002	9,4999	0,811246916676
1741	017111	17111	12,6053	0,57532363896047
1741	083035	83035	14,384	0,3783330964297
1739	006192	--	24,784	1,1942598643143
1737	069037	69037	11,488399999999999	0,9272708551472
1737	103077	103077	15,6247	1,0976812466814
1735	001221	1221	14,191400000000002	1,09380729129714
1735	076041	76041	95,70909999999999	0,4837506951755
1734	016150	16150	3,0418000000000003	0,772473718444
1732	022225	22225	11,686	0,2363355860131
1732	026065	26065	13,0351	0,602365733346233
1732	070074	70074	68,2485	0,591871242387
1730	017148	17148	100,4349	1,6929359903403
1728	019079	19079	12,538499999999999	0,6727129893253
1728	033046	33046	36,566900000000004	1,3427816570477
1727	007030	7030	25,9837	0,58395089902946
1726	009016	9016	20,6037	1,037421330053
1725	079151	79151	13,8784	0,745112209953
1724	001135	1135	12,7159	1,2666208938243
1724	005108	5108	16,1175	1,12315620292661
1724	097028	97028	1,8932	0,59546152271255
1723	078023	78023	104,6476	0,85548004192
1722	019056	19056	10,8227	0,8648314475273
1722	097024	97024	8,318	0,70368896421926
1720	018085	18085	5,2532000000000005	0,58291085441515
1720	078134	78134	19,5648	0,83060538274314
1720	098036	98036	4,2025	0,4370554681405
1719	030126	30126	11,3223	1,3447096587432699
1718	031022	31022	16,9817	1,04281358693283
1718	056013	56013	61,2917	0,9142780316611999
1717	031001	31001	6,3201	0,9384856207892001
1717	031005	31005	10,251199999999999	1,07920119517469
1716	013199	13199	2,0865	0,6136473931472
1716	051024	51024	29,4155	0,75432351461675
1715	013032	13032	2,0251	0,7673059200064
1715	016177	16177	10,1153	0,6160118075328
1715	019110	19110	16,061300000000003	0,8205398403923501
1715	083093	83093	9,075700000000001	0,7840629629365921
1713	017003	17003	13,5548	0,5497498842623401
1712	069020	69020	47,9867	0,5346770967904
1710	017044	17044	21,3365	0,59093878231145
1710	021007	21007	24,511599999999998	0,44106511801369
1707	065125	65125	15,513599999999999	0,9484427843993001
1707	082033	82033	136,47799999999998	0,60364055849923
1705	111038	106010	20,585700000000003	0,8840828373988999
1703	030059	30059	142,4361	1,26717460550455
1703	060090	60090	20,0992	0,76251941441449
1702	065126	65126	31,9591	0,46700873027589995
1702	066084	66084	49,9133	1,0851059700554
1701	091084	91084	58,5666	0,670066527786
1700	023008	23008	12,200899999999999	1,2021037072281
1700	064047	64047	4,7196	0,361924768729
1700	075060	75060	8,6892	1,859665428361
1698	024022	24022	11,0402	1,5586182452898
1698	031025	31025	12,0537	2,26216602136909
1698	065107	65107	40,5583	0,6190575715471
1698	080077	80077	34,6369	0,8441596198371
1696	012008	12008	3,9233	1,09443513119972
1696	076067	76067	33,4853	0,5228605012563
1695	017026	17026	8,3803	0,9542590954033
1694	040028	40028	9,2573	0,4954684110661
1694	076037	76037	66,6506	0,6526968553028
1693	068018	68018	14,31	0,49389437264760006
1693	079115	79115	11,722999999999999	0,5986172261061999
1690	094031	94031	12,9628	0,814957090073
1689	041009	41009	28,9389	1,0344032235169
1688	021035	21035	4,9137	0,7667666224081
1687	090082	90082	50,4097	1,0468975916863998
1686	020043	20043	12,558900000000001	1,4671870285762
1686	060016	60016	32,4312	0,77904835173721
1684	003088	3088	10,658900000000001	0,9651741339965
1684	018185	18185	5,529299999999999	0,77225459402312
1684	021053	21053	19,5105	0,36656864002309997
1684	098059	98059	8,0147	0,48519906507026
1682	057010	57010	10,621400000000001	1,2503983873937
1682	070049	70049	17,8852	1,0874762868053
1682	109013	109013	10,4055	0,70152122227337
1681	020041	20041	16,5879	0,80929485846551
1680	018053	18053	4,340199999999999	0,9131366836636
1680	019107	19107	17,1218	1,1441087168686999
1680	061061	61061	32,2457	0,28980842457377
1680	075012	75012	20,3488	0,574689031509
1679	021050	21050	36,9544	0,35523644892778006
1679	071062	71062	58,3481	0,44346250135169996
1679	091077	91077	52,7157	0,612783500166
1678	030060	30060	11,765999999999998	1,4768944524065
1677	001004	1004	11,7316	0,8818402309653
1677	062011	62011	25,0792	0,45919864856160003
1677	064004	64004	56,1498	0,42593420340820004
1677	093052	93052	1,5859999999999999	0,67902391385092
1676	006163	6163	22,5542	1,0435957332541999
1676	013052	13052	6,8897	0,5436411495149001
1676	050019	50019	154,8599	0,6541382232213
1676	060081	60081	12,6406	1,0873506471309
1676	070050	70050	43,8187	0,4340115701089
1675	018087	18087	9,2896	0,5071632937311
1675	018115	18115	11,308	0,99022476043506
1675	050034	50034	66,62270000000001	0,9665259206658
1675	071021	71021	61,52310000000001	0,4616588675577
1671	006013	6013	28,7122	0,9273456841255
1671	069073	69073	18,2201	0,84605270870628
1671	078004	78004	38,5066	0,26225121237836
1671	080035	80035	51,341300000000004	0,5010489523738
1670	001109	1109	10,9484	0,8962079768727
1670	012019	12019	4,1821	0,6617191806584
1670	016067	16067	2,0244	0,896578742494
1670	081017	81017	41,416000000000004	0,6752286263124
1669	017090	17090	16,498900000000003	1,002018809408
1669	069096	69096	4,8823	0,91419028601376
1665	024093	24093	23,113899999999997	1,05225659469613
1665	075041	75041	6,4922	0,759698939074
1665	111060	92053	31,159699999999997	0,5072746416452
1664	064064	64064	13,4537	0,54664096993396
1663	102023	102023	18,3656	0,44257525540689
1663	111015	92018	97,1376	1,821450439301
1662	064040	64040	55,873900000000006	0,7893563428957
1662	066050	66050	66,4705	0,768328010532
1661	030106	30106	8,570599999999999	1,3008989905604
1661	091041	91041	123,4456	0,6557132925425
1658	004194	4194	9,353200000000001	0,7731226736593699
1657	091086	91086	56,0521	0,70398162886901
1656	021001	21001	62,690799999999996	0,5701348006943899
1656	102015	102015	22,7014	0,592970189645
1655	111011	92106	103,88940000000001	1,91687287506595
1654	003091	3091	7,787999999999999	0,742267532208
1653	065030	65030	57,635	0,46984711828852
1652	103068	103068	56,735299999999995	1,3059424713773
1652	109032	109032	14,2679	0,5283896633861
1650	012063	12063	5,959	0,75540463063855
1650	080032	80032	7,555599999999999	0,8118542960177
1649	036032	36032	53,7397	0,6726910098169799
1649	062014	62014	9,804	0,5481121078185001
1648	076004	76004	77,0968	0,25019632618542
1648	103015	103015	3,9644999999999997	0,7408614590724001
1646	001081	1081	5,9165	0,8060034617152999
1646	018155	18155	16,2283	0,891603144967182
1646	055018	55018	49,218	0,54637846140371
1645	024039	24039	52,6068	1,9165429979752
1645	065084	65084	10,100900000000001	0,68210820915982
1643	022160	22160	10,4145	0,5689473199975
1643	041032	41032	26,043499999999998	1,0548051284557
1643	078059	78059	24,7089	0,575914874784
1642	001043	1043	5,059200000000001	1,2069137719094
1642	054033	54033	51,095	0,69239107000531
1641	015112	15112	6,1013	0,46231098194932
1641	018100	18100	15,4935	1,0685868569809
1640	044029	44029	16,304100000000002	0,273470629719
1640	094010	94010	22,706799999999998	1,1904709692811
1639	004189	4189	26,4027	1,01457385716
1638	016080	16080	6,7486	0,6298152739639951
1638	017016	17016	15,4635	0,7582417548667
1637	075082	75082	8,9885	3,0131467757858004
1636	029014	29014	28,618000000000002	1,0755732846119
1635	083039	83039	23,3867	0,61210434143921
1634	055013	55013	64,6198	0,7768878719726
1633	005001	5001	15,448699999999999	1,0703442583321001
1633	062049	62049	6,8328	0,57631319064222
1633	111022	106004	26,1118	0,6348628363836
1632	022235	22235	33,5477	0,54811701079545
1632	030128	30128	18,4602	1,434967851057
1631	069098	69098	12,2729	0,3199692563216
1631	095072	95072	58,7011	0,7423485049765
1630	050030	50030	58,8405	0,306647319391
1626	098013	98013	20,3252	1,0380153932619
1625	005121	5121	26,862800000000004	1,57752516695282
1625	016167	16167	3,2861000000000002	0,5158527253843
1625	065152	65152	23,436500000000002	0,6162800629507
1624	001076	1076	18,613599999999998	1,0111429823314
1624	006142	6142	17,734	1,6314901334274001
1624	014034	14034	53,1241	0,37786573229282
1623	012131	12131	12,4186	0,78244543024136
1623	090025	90025	98,61309999999999	0,6228346846331
1621	013152	13152	8,8975	0,6745829691605
1621	076047	76047	45,8181	0,4627158791952
1621	101002	101002	61,3773	0,6896757956741
1620	065155	65155	26,785500000000003	0,394653802128
1619	064118	64118	19,9996	0,5672512076589
1618	004140	4140	24,7002	1,1898810591756899
1618	019022	19022	12,2825	0,7800627814693
1617	061073	61073	24,1511	0,43864360967444
1616	012009	12009	2,5157	0,65968631178611
1616	018052	18052	26,8105	1,0257826254901
1616	063040	63040	2,7108999999999996	0,5828392758156
1616	090089	90089	59,0439	3,175648049537
1615	083036	83036	10,9836	0,20469323845550003
1614	030015	30015	22,3182	1,4337647457965998
1613	060030	60030	26,3842	0,5051492491605
1612	003055	3055	7,1036	1,45275401174329
1610	024003	24003	11,145299999999999	0,7010173440038
1610	091071	91071	40,848	0,6687310726843
1610	096056	96056	14,612400000000001	0,6730427485893
1607	004155	4155	124,49600000000001	2,48896216472487
1607	018140	18140	11,5914	0,81101447411743
1605	021113	21113	18,0327	0,7628749163056
1605	042011	42011	15,92	0,4470762039167
1605	047018	47018	77,2479	1,132799314326717
1604	018146	18146	29,542399999999997	0,8776853773576999
1604	079157	79157	49,3304	0,386626961086
1603	022115	22115	48,851000000000006	0,6197172798191
1603	024094	24094	4,1081	0,860578603397
1603	025045	25045	19,1179	1,09170506822085
1603	079063	79063	23,5557	1,2509200064569
1601	025047	25047	52,1276	0,9433249679975
1600	006076	6076	25,5337	1,06785795035168
1600	013024	13024	2,6705	0,4978272541858
1598	064087	64087	19,1933	0,4705002201308
1597	016071	16071	14,070699999999999	0,87310709471515
1597	023066	23066	10,1598	1,286506696473
1596	018095	18095	15,741800000000001	1,43629415647553
1595	019034	19034	14,128599999999999	0,8029263835666001
1594	001021	1021	12,8029	1,0005130159683
1593	062041	62041	24,164099999999998	0,8169441017275
1592	069065	69065	6,4826999999999995	0,8164128409578
1591	067016	67016	26,363200000000003	0,72403306535348
1590	019075	19075	14,8502	0,98272014243689
1590	082065	82065	114,367	0,28396967512583
1590	085022	85022	41,818400000000004	0,4838797301644
1588	018005	18005	22,489099999999997	1,36761933154302
1587	095015	95015	28,4121	0,4515979400221
1586	005053	5053	13,927200000000001	0,87848025056399
1585	001235	1235	2,4330000000000003	0,503199494504
1584	067042	67042	10,2173	0,42177395601019996
1582	058095	58095	35,450700000000005	0,1935248977078
1581	040011	40011	38,9708	0,44658931510434
1581	052023	52023	80,4161	0,60638773717767
1580	001218	1218	10,8735	0,7468253108386
1580	014004	14004	20,3655	0,8115240824898899
1580	016116	16116	10,0002	0,55570357797922
1580	060042	60042	40,3739	0,4236237374939
1578	002131	2131	30,6331	0,8379949204810999
1577	064105	64105	12,368	0,37200734197815
1576	004247	4247	19,4961	1,2492039304567
1575	014015	14015	17,0332	1,09147234848371
1574	010013	10013	29,750300000000003	1,60551452819688
1574	046034	46034	36,565799999999996	0,7963363679641501
1573	022017	22017	32,674499999999995	0,78301490356117
1573	052027	52027	92,1432	0,7715583959846399
1572	018027	18027	27,9006	0,9131034690648
1569	064024	64024	17,1703	0,5634580980611901
1569	066033	66033	20,1651	0,6953977727262
1567	006169	6169	26,2115	1,07474980353091
1567	017001	17001	9,5464	0,882239509646
1566	009045	9045	9,6588	0,7633521869512
1565	004187	4187	24,2992	1,4156375353417001
1565	029011	29011	22,129499999999997	2,24198704633451
1564	005089	5089	13,2051	1,03453715144412
1563	002164	2164	14,5825	0,853035787852
1563	018129	18129	5,0511	0,4091870842891
1563	087046	87046	25,859899999999996	0,7732701702306001
1562	022231	22231	73,9134	0,65558000746592
1562	078080	78080	35,1561	0,4233512661943
1562	080022	80022	37,2664	1,0681157760920401
1561	057021	57021	26,948	1,5057975492642
1559	029035	29035	21,4547	1,03076383417415
1557	056022	56022	32,955	0,5666595647317001
1557	085011	85011	14,533399999999999	0,4722789799385
1557	111049	107013	61,5928	0,9506926541636
1556	076051	76051	114,1358	0,4545925638008
1556	096042	96042	15,2977	0,91899756903661
1554	001039	1039	14,3594	0,9266710889788801
1554	057031	57031	17,855	0,99794358512803
1554	093020	93020	10,263	0,977738499622
1553	018181	18181	9,489700000000001	0,53751868422546
1553	031014	31014	6,2052	0,944101991067
1552	020056	20056	15,9782	1,03056824098104
