original,mimetype,timestamp,endtimestamp,groupcount,uniqcount
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-%202019_20_marzo_eng.pdf,text/html,20200505131348,20200505131348,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-19_30_marzo_eng.pdf,text/html,20200610050247,20200610050247,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-19_marzo_eng.pdf,text/html,20200909030520,20200909030520,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019%2017%20marzo-v2.pdf,text/html,20200712050435,20200712050435,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-201917marzo-v2.pdf,text/html,20200905113418,20200905113418,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_11_giugno.pdf,application/pdf,20200616163557,20201203045520,9,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_11_novembre.pdf,application/pdf,20201113173622,20201203045924,22,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_13_aprile.pdf,application/pdf,20200414191944,20201203041506,10,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_13_marzo.pdf,application/pdf,20200316144128,20211027124620,581,3
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_13_mazro.pdf,application/pdf,20200314151009,20201015032313,15,3
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_14_maggio.pdf,application/pdf,20200515163544,20200927030143,18,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_16_aprile.pdf,application/pdf,20200417125508,20210422175209,18,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_16_dicembre.pdf,application/pdf,20201223162029,20211028173140,80,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_16_dicembre.pdfhttps://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_16_dicembre.pdf,text/html,20211021122804,20211021122804,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_17_marzo-v2.pdf,application/pdf,20200318170848,20211124134408,507,3
http://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_17_marzo-v2.pdf%C2%A0,text/html,20211022115547,20211022144757,3,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_17_marzo-v2.pdf?fbclid=IwAR1dAHDNAtifZe3f9Xx_dfw3Sd0BSppqUxc0Z5oxJsVMsf8NFbDxs6NvJi8,application/pdf,20200408070829,20200408070829,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_17_marzo-v2.pdf?fbclid=IwAR1no-rxuTzDRXPlcb1kkBLmBbWKlpxFuCa9ZnDZuG6ZPmS3UwoO3hNMeog,application/pdf,20200405211023,20210419085902,5,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_17_marzo-v2.pdf?fbclid=IwAR2BCa4a1wihCnt2g7hmd0lDyIoPsull5MOeqG5RuhXvXwqOm6ocr2jG18c,application/pdf,20201024124452,20201024124452,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_17_marzo-v2.pdf?fbclid=IwAR2Zu2pObw-RVx5hdB64e-lJi5qiwP2uzxGW56rkMxt4sR6T3e8rthZNSEA,application/pdf,20200627111308,20200627111308,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_17_marzo.pdf,application/pdf,20200327094706,20210604214810,9,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_17_marzov2.pdf,text/html,20210516222601,20210516222601,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_18_giugno.pdf,application/pdf,20200619182552,20200927215018,9,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_18_novembre.pdf,application/pdf,20201120173729,20201230180846,21,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_1_marzo_2021.pdf,application/pdf,20210306081911,20210401073629,28,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_20_aprile.pdf,application/pdf,20200421163548,20200925003306,16,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_20_marzo.pdf,application/pdf,20200320224146,20211027124554,603,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_20_marzo.pdf?fbclid=IwAR2-Tl9Tt4MTPaAo2rkyfwf0hda8cTEATXARWemUXgwjCZbd27MyXWQIfns,application/pdf,20200403020553,20200403020553,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_20_marzo.pdf?fbclid=IwAR3xsG9evKjm8UindwFgD-3u98mDY5CbLkZpJuKBdeJJub-832sNE6tsKaM,application/pdf,20201028011014,20211016042148,4,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_20_marzo_eng.pdf,application/pdf,20200321094556,20211203210217,200,3
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_20_marzo_eng.pdf?fbclid=IwAR33hxnenr6cic7TlVeibi0VyMSc-SPhSRJoM0Fy0lc-HNFUcigQ-kCYiV4,application/pdf,20210303061511,20210820232320,2,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_20_marzo_eng.pdf?fbclid=IwAR3rKQYV5mYCmpDTfiUPZQXwckcotkcxIzBzAS5ifPjc8cCO_5p0Ozu-JOY,application/pdf,20210517155039,20210517155039,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_21_luglio_2021.pdf,application/pdf,20210728080352,20211019082937,85,3
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_21_maggio.pdf,application/pdf,20200523163552,20211125201114,12,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_21_maggio.pdf?fbclid=IwAR0q-9o_3gT_KVwD306X7WGszE9YbLryM4P0rU,application/pdf,20201003012807,20201003012807,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_21_maggio.pdf?fbclid=IwAR0q-9o_3gT_KVwD306X7WGszE9YbLryM4P0rU5cuj4siGcUDXtI39_rbl0,application/pdf,20200527202245,20210809083916,12,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_22_luglio.pdf,application/pdf,20200723163813,20211027200529,114,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_22_luglio.pdf?fbclid=IwAR3dq3WInE69jj5dG5pgAHJbpVtoLr8qWBpvHA4AznsjCwO_Op-tjKBjZLU,application/pdf,20201101140931,20201101140931,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_22_ottobre.pdf,application/pdf,20201024163606,20210204030601,20,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_23_aprile.pdf,application/pdf,20200424152109,20211127105212,514,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_24_marzo.pdf,application/pdf,20200326192106,20200331140506,3,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_24_marzo_eng.pdf,application/pdf,20200326192110,20211113201204,27,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_24_marzo_eng.pdf?fbclid=IwAR0bbtCvsmuevIPk327S_lEc5togpp4Gh8tT3_UEbBHN67ZhxnMQrDIZ18A,application/pdf,20200707004815,20210822232900,3,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_25_giugno.pdf,application/pdf,20200627163636,20201126051305,41,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_25_novembre.pdf,application/pdf,20201127155113,20210305103907,21,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_26_marzo.pdf,application/pdf,20200327173832,20211027124447,571,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_26_marzo_eng.pdf,application/pdf,20200327173832,20211127072651,653,3
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_26_marzo_eng.pdf%3E,text/html,20200707205301,20200707205301,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_26_marzo_eng.pdf?mod=article_inline,application/pdf,20200406200936,20210216100446,2,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_27_gennaio_2021.pdf,application/pdf,20210130173637,20210305081333,37,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_27_gennaio_2021.pdf?fbclid=IwAR0cikDF5SlUj_SNjZ4U7iBkdv7d5ZM48zuk8QevUM94goudwYzcjNWBZdI,application/pdf,20210205235214,20210205235214,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_28_aprile_2021.pdf,application/pdf,20210505073955,20211015044837,83,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_28_maggio.pdf,application/pdf,20200529163545,20200709175133,12,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_28_ottobre.pdf,application/pdf,20201031072809,20210117101544,59,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_29_aprile.pdf,application/pdf,20200430183223,20200921085749,34,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_2_aprile.pdf,application/pdf,20200403202012,20210125074949,20,3
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_2_dicembre.pdf,application/pdf,20201205173753,20210117100008,28,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_30_marzo.pdf,application/pdf,20200331163628,20211003151719,25,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_30_marzo_2021.pdf,application/pdf,20210402081955,20210509190407,34,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_30_marzo_eng.pdf,application/pdf,20200331163628,20211021190949,61,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_4_giugno.pdf,application/pdf,20200606234612,20210823194201,18,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_4_novembre.pdf,application/pdf,20201106173656,20201113073328,22,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_4_ottobre.pdf,application/pdf,20201008072044,20210120070816,41,2
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_5_ottobre_2021.pdf,application/pdf,20211020130053,20211103172109,13,3
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_6_aprile.pdf,application/pdf,20200407163543,20210123024358,23,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_7_maggio.pdf,application/pdf,20200508163540,20201107142235,28,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_7_settembre.pdf,application/pdf,20200908163641,20201118105403,47,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_9_aprile.pdf,application/pdf,20200410163551,20200927040528,22,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_9_dicembre.pdf,application/pdf,20201212173634,20210102225351,29,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-COVID-2019_9_luglio.pdf,application/pdf,20200710163549,20201031144613,34,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-OVID-17_marzopdf,text/html,20200905045743,20200905045743,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Report-SARSCOV-2_30_marzo.pdf,text/html,20200827195222,20200827195222,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/ReportCOVI2019_20_marzo_eng.pdf,text/html,20200412142132,20200414060145,2,1
https://www.epicentro.iss.it/coronavirus/bollettino/ReportCOVID-2019_17_marzo-v2.pdf,text/html,20200722110031,20200722110031,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/text/,warc/revisit,20200316010412,20200516003317,3,2
https://www.epicentro.iss.it/coronavirus/bollettino/text/gtm.js,warc/revisit,20200516003650,20200516003650,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/text/gtm.start,warc/revisit,20200516003545,20200516003545,1,1
